county_fips,county_name,exposure_2017,exposure_2023,exposure_change_abs,exposure_change_pct
20169,"Saline County, Kansas",129137364.31275035,162914474.0370998,33777109.724349454,0.26155954091293526
51089,"Henry County, Virginia",90906250.2104871,124670857.20628609,33764606.99579899,0.37142228304015834
47105,"Loudon County, Tennessee",80470118.99536964,114228766.48622234,33758647.4908527,0.41951780253730225
53017,"Douglas County, Washington",25008175.884631816,58715266.474766925,33707090.59013511,1.3478428313057815
32019,"Lyon County, Nevada",54460693.319988,87952177.39563352,33491484.07564552,0.6149661716361877
18063,"Hendricks County, Indiana",83417090.66228971,116759814.9972651,33342724.33497539,0.3997109473640347
47179,"Washington County, Tennessee",119664167.89803027,153003668.87145376,33339500.973423496,0.278608889854423
39161,"Van Wert County, Ohio",84399933.99158594,117702039.59563303,33302105.60404709,0.3945750195416867
48503,"Young County, Texas",39540153.751274556,72805751.97199434,33265598.220719784,0.8413118074850047
42039,"Crawford County, Pennsylvania",201556162.34392804,234809631.64527482,33253469.30134678,0.1649836398680993
48103,"Crane County, Texas",6289801.806739064,39482635.23624425,33192833.429505184,5.277246318626683
16077,"Power County, Idaho",10751940.978220748,43599086.91794768,32847145.939726934,3.0549968611493012
37165,"Scotland County, North Carolina",49595466.81484423,82335798.20367104,32740331.38882681,0.6601476604919752
40051,"Grady County, Oklahoma",53280293.61735972,85944715.44729476,32664421.829935037,0.6130676017763602
28139,"Tippah County, Mississippi",62079412.40763266,94633716.38281496,32554303.975182302,0.5243977465737055
72153,"Yauco Municipio, Puerto Rico",18061533.82366964,50542112.14383835,32480578.320168715,1.79832890369493
29159,"Pettis County, Missouri",105225756.13748997,137703301.9843084,32477545.846818417,0.30864635274640023
21013,"Bell County, Kentucky",36609576.315328866,69078382.29263277,32468805.977303907,0.8868937924230724
08105,"Rio Grande County, Colorado",41761122.50093549,74207055.50217053,32445933.001235045,0.7769411131252094
54079,"Putnam County, West Virginia",63996126.329111874,96413270.79571061,32417144.466598734,0.5065485417021586
55115,"Shawano County, Wisconsin",60300538.71677602,92682756.32581764,32382217.609041624,0.5370137364963984
22103,"St. Tammany Parish, Louisiana",80253384.60387684,112631657.00221106,32378272.39833422,0.40345055299723903
53071,"Walla Walla County, Washington",104316858.97977044,136385579.7448503,32068720.76507987,0.30741647207091205
17007,"Boone County, Illinois",219757336.60960582,251812300.43227515,32054963.822669327,0.14586527265578522
46011,"Brookings County, South Dakota",130961319.76587239,162978788.41247216,32017468.64659977,0.24448034506554583
37193,"Wilkes County, North Carolina",128650988.12901726,160623746.47015634,31972758.34113908,0.24852322400411953
72077,"Juncos Municipio, Puerto Rico",92389690.30839656,124349165.71881555,31959475.410418987,0.3459203651807722
18159,"Tipton County, Indiana",28237412.390031066,60153497.21384553,31916084.823814463,1.1302765417373057
40087,"McClain County, Oklahoma",18820526.881710134,50686500.16716414,31865973.285454005,1.6931499041305527
27067,"Kandiyohi County, Minnesota",79691854.6525846,111539323.02961582,31847468.377031222,0.39963266654879304
19191,"Winneshiek County, Iowa",39523182.81742876,71334191.73863162,31811008.92120286,0.8048696145790916
40133,"Seminole County, Oklahoma",30662008.562783524,62426402.671636984,31764394.10885346,1.0359528158050275
29051,"Cole County, Missouri",66087988.622393884,97768476.71487942,31680488.09248554,0.479368320217732
19157,"Poweshiek County, Iowa",42948529.09948664,74600806.06452617,31652276.96503953,0.7369816296087743
17115,"Macon County, Illinois",169814853.31332046,201448135.76410186,31633282.450781405,0.186281010368485
42033,"Clearfield County, Pennsylvania",80740825.19864374,112210972.02030595,31470146.821662202,0.3897674657676254
40047,"Garfield County, Oklahoma",76370776.37024517,107804178.13851115,31433401.768265978,0.4115893966545134
21041,"Carroll County, Kentucky",73807651.18721484,105216221.60749286,31408570.420278028,0.4255462667496281
48257,"Kaufman County, Texas",105796512.90449269,137173007.58408982,31376494.679597124,0.2965739968000846
48297,"Live Oak County, Texas",5593430.892421524,36839275.56324882,31245844.670827296,5.586168001675311
18119,"Owen County, Indiana",26962174.411126435,58207266.592192985,31245092.18106655,1.1588491233916465
48371,"Pecos County, Texas",16252008.672271479,47489820.77640887,31237812.104137395,1.9220893081009789
37109,"Lincoln County, North Carolina",100579467.19671024,131778386.07816629,31198918.881456047,0.31019172949522744
05051,"Garland County, Arkansas",67830852.97929524,99000891.29802825,31170038.318733007,0.4595259671619843
48165,"Gaines County, Texas",25966851.11495989,57130077.26306635,31163226.148106463,1.200115717155742
21211,"Shelby County, Kentucky",107623625.93994083,138779702.57096067,31156076.631019846,0.2894910514203121
72073,"Jayuya Municipio, Puerto Rico",0,31079805.927312918,31079805.927312918,NA
16031,"Cassia County, Idaho",35170290.55182722,66248810.92686047,31078520.375033244,0.8836583345604065
47189,"Wilson County, Tennessee",110679952.41528788,141739997.69549316,31060045.28020528,0.2806293696591349
39139,"Richland County, Ohio",228788103.52144063,259816577.8334244,31028474.311983764,0.13562101278170682
42035,"Clinton County, Pennsylvania",94655912.01255009,125636390.5284965,30980478.515946418,0.3272957584713655
01081,"Lee County, Alabama",203088349.42811042,234057926.69989166,30969577.271781236,0.15249312606552992
72015,"Arroyo Municipio, Puerto Rico",0,30810327.84123795,30810327.84123795,NA
48487,"Wilbarger County, Texas",584053.0249114844,31385348.94547106,30801295.920559574,52.73715674227975
27169,"Winona County, Minnesota",138845801.09246382,169577519.86795872,30731718.775494903,0.22133704104619797
17101,"Lawrence County, Illinois",4560106.30988582,35227857.36628575,30667751.056399927,6.725227214531279
21177,"Muhlenberg County, Kentucky",19883302.364961967,50501933.41394922,30618631.048987255,1.5399167847964184
51800,"Suffolk city, Virginia",46115394.58440677,76727745.76517,30612351.180763222,0.6638206494087839
18093,"Lawrence County, Indiana",73875509.09610453,104464379.9316054,30588870.835500866,0.4140596959637578
27061,"Itasca County, Minnesota",54925386.9622825,85443604.68087514,30518217.718592636,0.555630454448134
13275,"Thomas County, Georgia",73054866.76944973,103533036.39318354,30478169.62373382,0.41719560888281926
48375,"Potter County, Texas",179574604.9280135,209927769.5103483,30353164.582334787,0.1690281573750505
39147,"Seneca County, Ohio",114502916.80167234,144826563.5299854,30323646.72831306,0.26482859629537553
17037,"DeKalb County, Illinois",104299727.89495707,134600647.3226601,30300919.427703023,0.2905177227137146
22069,"Natchitoches Parish, Louisiana",104392856.38039643,134591421.119835,30198564.739438564,0.2892780769346728
37019,"Brunswick County, North Carolina",43415713.20862967,73520996.31443736,30105283.10580769,0.6934190614614553
33009,"Grafton County, New Hampshire",147077613.66590932,177172459.55480516,30094845.88889584,0.20461880730032156
38061,"Mountrail County, North Dakota",16555656.898452463,46603357.93250918,30047701.034056716,1.8149506974178367
08019,"Clear Creek County, Colorado",15969698.28096113,45993342.380341105,30023644.099379975,1.8800382806964975
48383,"Reagan County, Texas",16578120.476333676,46561195.33835974,29983074.862026066,1.8085931336322967
06089,"Shasta County, California",109152073.8176855,139019213.85703135,29867140.039345846,0.2736286998012729
48353,"Nolan County, Texas",26177822.95677936,55951536.25861245,29773713.301833086,1.1373639951263588
48057,"Calhoun County, Texas",82364859.57642496,112131121.2350321,29766261.65860714,0.36139516065085414
51067,"Franklin County, Virginia",84301910.81876105,114060965.50629042,29759054.68752937,0.3530056958199649
13279,"Toombs County, Georgia",43666225.9889153,73409863.01426736,29743637.025352053,0.6811588671048076
36115,"Washington County, New York",78812746.66141054,108411441.20860325,29598694.547192708,0.3755572011003806
22119,"Webster Parish, Louisiana",57403099.55162764,86883725.15339346,29480625.60176582,0.5135720167035808
47107,"McMinn County, Tennessee",174573916.82922035,204022538.51991308,29448621.690692723,0.16868855454220744
17163,"St. Clair County, Illinois",134065295.05355518,163513314.2283775,29448019.174822316,0.2196543047405273
06061,"Placer County, California",134165904.99086685,163585708.79174516,29419803.8008783,0.2192792856194054
45073,"Oconee County, South Carolina",140345020.09622204,169747796.72589156,29402776.629669517,0.20950352644868098
46073,"Jerauld County, South Dakota",250045.13902838947,29455926.25991938,29205881.12089099,116.80243508983004
37013,"Beaufort County, North Carolina",85822518.97378828,115026699.43549047,29204180.461702198,0.34028575263121413
39025,"Clermont County, Ohio",158890826.4428005,187998667.8513687,29107841.408568203,0.18319397072962426
19013,"Black Hawk County, Iowa",342806308.41313404,371860562.87672573,29054254.463591695,0.08475414177202618
18033,"DeKalb County, Indiana",265070603.12577814,294118655.36432683,29048052.238548696,0.1095860947838307
39175,"Wyandot County, Ohio",95744449.42518549,124747496.7566461,29003047.33146061,0.3029214487689287
36089,"St. Lawrence County, New York",66769026.72146475,95759659.89539841,28990633.173933655,0.4341928375693069
27013,"Blue Earth County, Minnesota",113048101.52490717,141984542.7092262,28936441.18431902,0.25596574196289035
48461,"Upton County, Texas",12152795.633735118,41055648.59226991,28902852.958534792,2.3782884061921483
47127,"Moore County, Tennessee",0,28894039.229149297,28894039.229149297,NA
13163,"Jefferson County, Georgia",41322393.82914229,70204433.40038142,28882039.57123913,0.6989440081970832
55097,"Portage County, Wisconsin",124688563.49069135,153502262.71965957,28813699.228968218,0.2310853411276914
06011,"Colusa County, California",28100585.1405214,56801534.73525567,28700949.594734274,1.0213648381772358
48291,"Liberty County, Texas",44081342.38318559,72744097.39497405,28662755.011788465,0.6502241869730719
28035,"Forrest County, Mississippi",94643302.79569557,123244327.20789781,28601024.41220224,0.30219808023756994
55019,"Clark County, Wisconsin",92511128.59471633,120908584.31561683,28397455.720900506,0.30696259090414335
45077,"Pickens County, South Carolina",135504866.16921523,163882379.19073594,28377513.021520704,0.20942061952287044
39059,"Guernsey County, Ohio",92961524.39173746,121323207.0273897,28361682.635652244,0.3050905503242056
17177,"Stephenson County, Illinois",78128351.64712167,106436832.84866843,28308481.20154676,0.36233301490099556
45091,"York County, South Carolina",309609408.4105655,337742615.6036948,28133207.1931293,0.09086677093424286
51161,"Roanoke County, Virginia",77841567.24293356,105964771.84659,28123204.60365644,0.36128774894636334
12109,"St. Johns County, Florida",60282656.15010301,88398179.75969063,28115523.609587617,0.4663949036946935
48481,"Wharton County, Texas",58935562.19149268,86991670.37941372,28056108.187921047,0.47604718008392793
19155,"Pottawattamie County, Iowa",137176599.8572307,165176896.75292674,28000296.895696044,0.20411861006059281
26091,"Lenawee County, Michigan",143034855.75632328,170926614.88005188,27891759.123728603,0.19499973608702412
18077,"Jefferson County, Indiana",83384948.66143736,111174681.51070605,27789732.84926869,0.3332703718761234
22105,"Tangipahoa Parish, Louisiana",63311870.24776049,91049565.98624681,27737695.73848632,0.4381120890907101
72093,"Maricao Municipio, Puerto Rico",0,27726300.85615777,27726300.85615777,NA
26113,"Missaukee County, Michigan",22319898.545499183,50046082.08100592,27726183.53550674,1.2422181704359825
39143,"Sandusky County, Ohio",240458136.18599564,268139249.60382807,27681113.417832434,0.11511822330861346
05139,"Union County, Arkansas",98041741.58536279,125681470.38291164,27639728.797548845,0.28191797035228655
17195,"Whiteside County, Illinois",98178013.11106493,125785529.88702291,27607516.775957987,0.2811985688152671
53005,"Benton County, Washington",141437925.82380056,169030345.4407823,27592419.616981745,0.19508501313399926
54017,"Doddridge County, West Virginia",2381139.25540836,29965904.432288963,27584765.1768806,11.584692123413788
42031,"Clarion County, Pennsylvania",46837033.62375319,74392005.8758477,27554972.252094507,0.5883159141427805
28093,"Marshall County, Mississippi",24099395.274809923,51649966.4977021,27550571.222892176,1.1432059148674831
51041,"Chesterfield County, Virginia",252322072.68607694,279855645.56470114,27533572.8786242,0.1091207462966576
26057,"Gratiot County, Michigan",69331305.62861083,96848490.4667756,27517184.83816476,0.3968940810889517
72127,"San Juan Municipio, Puerto Rico",102279290.96112634,129738727.44031493,27459436.47918859,0.2684750375286156
45021,"Cherokee County, South Carolina",172708566.96802938,200109449.05094546,27400882.08291608,0.15865386740188947
40101,"Muskogee County, Oklahoma",87686771.55731606,114964249.85759656,27277478.300280496,0.3110786018898038
08051,"Gunnison County, Colorado",4966228.326933124,32120036.554613993,27153808.22768087,5.467692268681815
12119,"Sumter County, Florida",26666554.390591756,53774936.91742638,27108382.526834622,1.0165686248688637
55005,"Barron County, Wisconsin",160136722.93509188,187216706.47081873,27079983.535726845,0.1691053934374763
22099,"St. Martin Parish, Louisiana",56337633.653353356,83416821.86006877,27079188.206715412,0.4806589565570721
55021,"Columbia County, Wisconsin",135026203.89172667,162078847.46595907,27052643.5742324,0.20035106367890693
42097,"Northumberland County, Pennsylvania",117451423.04223603,144448518.02699828,26997094.98476225,0.2298575384229613
17093,"Kendall County, Illinois",62810184.63567465,89606540.59520248,26796355.959527828,0.4266243781157133
51169,"Scott County, Virginia",23811559.040209673,50548463.827993624,26736904.78778395,1.122854019874732
48237,"Jack County, Texas",10196840.084739765,36914741.26862441,26717901.183884643,2.6202138075961123
23011,"Kennebec County, Maine",80133777.66491339,106842384.32881668,26708606.663903296,0.3333002317148674
16053,"Jerome County, Idaho",53696666.96630722,80366636.72339834,26669969.75709112,0.4966783091737443
17157,"Randolph County, Illinois",74588409.13348298,101221726.99592005,26633317.86243707,0.3570704640552695
26037,"Clinton County, Michigan",62806093.86192373,89430816.53131138,26624722.669387646,0.4239194166082173
28099,"Neshoba County, Mississippi",41358548.90514712,67828828.99285096,26470280.08770384,0.6400195555315912
21139,"Livingston County, Kentucky",10371081.428215211,36776877.95516202,26405796.526946805,2.546098659982371
34017,"Hudson County, New Jersey",205651643.0470281,232050574.1201109,26398931.073082805,0.12836722664572117
46035,"Davison County, South Dakota",31345132.910512142,57728194.439170815,26383061.528658673,0.8416956343423463
39043,"Erie County, Ohio",151923935.5039628,178230247.7008223,26306312.19685948,0.17315449411967937
48293,"Limestone County, Texas",26334908.896525115,52595542.8589513,26260633.962426186,0.9971796016310226
24013,"Carroll County, Maryland",105949136.3584951,132207335.05965252,26258198.70115742,0.2478377795578134
18095,"Madison County, Indiana",118961485.74638894,145188182.2931532,26226696.546764255,0.2204637608736352
13151,"Henry County, Georgia",73183044.83020033,99377529.74253525,26194484.91233492,0.3579310613969601
26117,"Montcalm County, Michigan",70836173.72708854,96998354.83139877,26162181.10431023,0.36933362896061567
29031,"Cape Girardeau County, Missouri",98734074.51813549,124875304.48470648,26141229.96657099,0.2647640147958177
39007,"Ashtabula County, Ohio",174761277.91301534,200894088.1442475,26132810.231232166,0.14953432787461854
08045,"Garfield County, Colorado",22078913.841635287,48197216.369155146,26118302.52751986,1.1829523279477316
45057,"Lancaster County, South Carolina",61627827.22543186,87706497.69677524,26078670.471343383,0.42316387978353937
28153,"Wayne County, Mississippi",33763393.985093296,59790118.243601345,26026724.25850805,0.7708562791406272
48179,"Gray County, Texas",28947058.81023846,54871334.5263644,25924275.716125943,0.8955754671336983
06007,"Butte County, California",134496170.42015514,160408039.61397526,25911869.19382012,0.19265878807458636
19083,"Hardin County, Iowa",20299161.26311597,46131413.864376955,25832252.601260986,1.2725773378725145
48021,"Bastrop County, Texas",34929403.50788677,60738201.17405264,25808797.666165873,0.738884580732633
17189,"Washington County, Illinois",47881550.9089535,73662894.88845663,25781343.979503125,0.5384400356731595
01017,"Chambers County, Alabama",75206743.35732388,100946091.49866152,25739348.141337633,0.34224787555344993
06025,"Imperial County, California",145681759.16635627,171411591.90602073,25729832.739664465,0.17661670813765482
37045,"Cleveland County, North Carolina",173460416.35813093,199174247.61896485,25713831.26083392,0.1482403409417885
23001,"Androscoggin County, Maine",155459075.76241514,181148631.35910106,25689555.596685916,0.1652496354471239
13185,"Lowndes County, Georgia",100779955.4094705,126454400.59316151,25674445.18369101,0.2547574572679195
48067,"Cass County, Texas",43992996.4742645,69624762.40828337,25631765.934018865,0.5826328731440972
40123,"Pontotoc County, Oklahoma",36446804.38132563,61999623.249959454,25552818.86863382,0.7010990209535737
45033,"Dillon County, South Carolina",41679695.5189095,67103645.42017411,25423949.901264608,0.6099840602177652
17137,"Morgan County, Illinois",56683026.89906697,82100990.22417343,25417963.325106457,0.4484228298246516
13059,"Clarke County, Georgia",150759762.16007048,176154148.83356255,25394386.673492074,0.16844273504842336
56033,"Sheridan County, Wyoming",12998945.44654085,38343512.91948274,25344567.47294189,1.9497402752533541
27035,"Crow Wing County, Minnesota",70568752.5119436,95894688.60960339,25325936.097659796,0.35888314864817034
40071,"Kay County, Oklahoma",83849215.46153505,109077322.99687627,25228107.535341218,0.3008746998582753
19021,"Buena Vista County, Iowa",87300465.3741751,112488720.76808044,25188255.39390534,0.28852372419719585
55069,"Lincoln County, Wisconsin",62036556.40649618,87153712.04680851,25117155.64031233,0.4048766903780329
18181,"White County, Indiana",75277805.98275867,100386842.33504534,25109036.352286667,0.3335516494468176
48051,"Burleson County, Texas",19214862.887633555,44307128.186841674,25092265.29920812,1.3058779261629385
18065,"Henry County, Indiana",64150213.10684045,89237142.1720406,25086929.06520015,0.391065404933551
12019,"Clay County, Florida",36348568.14386224,61333279.488359116,24984711.344496876,0.6873643893099474
18079,"Jennings County, Indiana",42774287.756011195,67745597.63204405,24971309.87603285,0.5837925348628058
06005,"Amador County, California",24517126.213800587,49486200.26691632,24969074.053115733,1.018433964705894
46081,"Lawrence County, South Dakota",15894268.272605564,40852712.96273175,24958444.690126184,1.5702795663228553
13255,"Spalding County, Georgia",81875483.29865229,106831385.5422244,24955902.243572116,0.30480311368107554
37023,"Burke County, North Carolina",200749698.72179967,225701163.51084894,24951464.789049268,0.12429141835787849
48223,"Hopkins County, Texas",46585224.12733235,71531460.84812194,24946236.72078959,0.5354967629350356
16069,"Nez Perce County, Idaho",118278634.42504804,143204859.21259153,24926224.78754349,0.2107415672214155
22001,"Acadia Parish, Louisiana",45397756.62706724,70284633.21049227,24886876.58342503,0.5481961760327794
48467,"Van Zandt County, Texas",24272263.57377931,49094850.66771676,24822587.093937445,1.0226729377128483
27093,"Meeker County, Minnesota",42265030.15798198,67070101.42310303,24805071.26512105,0.5868934949863387
30029,"Flathead County, Montana",93012260.00249307,117785432.83682755,24773172.834334478,0.26634309104703474
37111,"McDowell County, North Carolina",160369928.68456617,185067239.80039218,24697311.11582601,0.15400213318298278
21173,"Montgomery County, Kentucky",93873130.40630603,118510473.85385793,24637343.447551906,0.2624536258769194
45075,"Orangeburg County, South Carolina",167290286.07248917,191881486.3018287,24591200.22933954,0.14699717961318948
54067,"Nicholas County, West Virginia",32915753.52639663,57497949.2364745,24582195.71007787,0.7468215998872485
72065,"Hatillo Municipio, Puerto Rico",18087559.088545244,42667363.62853652,24579804.53999128,1.358934305047138
48277,"Lamar County, Texas",131974118.18419129,156493713.97939998,24519595.795208693,0.18579094244060507
31137,"Phelps County, Nebraska",5751038.197652958,30260951.35470774,24509913.157054782,4.261824094136162
26043,"Dickinson County, Michigan",69368980.17628506,93823769.02861118,24454788.852326125,0.3525320509279507
30077,"Powell County, Montana",12377234.381905278,36755070.09612848,24377835.7142232,1.9695705003261494
31185,"York County, Nebraska",34035865.00382865,58376610.1646902,24340745.160861544,0.715149891390258
08067,"La Plata County, Colorado",27908974.283132903,52244722.821017385,24335748.53788448,0.8719685750899151
39031,"Coshocton County, Ohio",62210754.97334394,86403011.71816471,24192256.744820774,0.38887579414824125
18173,"Warrick County, Indiana",63436378.83249237,87602555.01604038,24166176.18354802,0.38095138197216905
36071,"Orange County, New York",235704367.25382912,259804379.50633314,24100012.25250402,0.10224677859511534
48349,"Navarro County, Texas",91738942.82372259,115755651.65241364,24016708.82869105,0.26179404394096223
06017,"El Dorado County, California",79230293.47506364,103194479.89715743,23964186.422093794,0.3024624215185585
54083,"Randolph County, West Virginia",34181341.44209737,58110968.83367579,23929627.391578414,0.7000786505735829
40069,"Johnston County, Oklahoma",18514022.106869318,42330486.016909726,23816463.91004041,1.2864013974145418
51660,"Harrisonburg city, Virginia",61549751.43080504,85364669.26663692,23814917.83583188,0.38692142993631573
13113,"Fayette County, Georgia",74458282.80910495,98239733.37910761,23781450.57000266,0.31939294961949627
39029,"Columbiana County, Ohio",165389714.32671815,189155920.26010188,23766205.933383733,0.14369821019483062
25023,"Plymouth County, Massachusetts",283495728.2203035,307206033.20178384,23710304.98148036,0.08363549295901619
48417,"Shackelford County, Texas",15751968.199057046,39446147.162592396,23694178.96353535,1.5042043422201516
48477,"Washington County, Texas",73412390.74873994,97077525.77635238,23665135.027612433,0.32235886593869884
27135,"Roseau County, Minnesota",99313930.2369768,122874143.8083823,23560213.5714055,0.2372296969336282
39137,"Putnam County, Ohio",96726208.52345134,120252416.97778875,23526208.454337403,0.24322475586989906
28047,"Harrison County, Mississippi",76540303.99915333,99943491.19372135,23403187.194568023,0.30576292452179055
48123,"DeWitt County, Texas",25996580.453142256,49320912.65660828,23324332.203466028,0.8972077018170584
36075,"Oswego County, New York",80637491.07546383,103947306.82648325,23309815.75101942,0.28906920887711085
49007,"Carbon County, Utah",22807001.892175607,46115399.806544825,23308397.914369218,1.021984302214033
21125,"Laurel County, Kentucky",114479389.28671092,137772640.0977742,23293250.81106329,0.20347113097123443
22033,"East Baton Rouge Parish, Louisiana",275051101.7411052,298328373.1782327,23277271.43712753,0.08462889728410364
05005,"Baxter County, Arkansas",60092336.59777118,83357235.69227967,23264899.094508484,0.38715251247812815
22059,"LaSalle Parish, Louisiana",17410124.77592506,40667867.93900994,23257743.163084883,1.3358745823146532
48373,"Polk County, Texas",53660165.55865589,76878439.51237012,23218273.953714237,0.4326910607149424
16067,"Minidoka County, Idaho",27456654.443762925,50671174.38696788,23214519.943204958,0.845497035727832
48429,"Stephens County, Texas",16219361.331987627,39418718.74198754,23199357.409999914,1.4303496256814023
35005,"Chaves County, New Mexico",29524902.40418068,52723723.2076743,23198820.803493623,0.7857374255099555
16005,"Bannock County, Idaho",51451948.65907043,74639270.98268141,23187322.323610976,0.45065975007582726
21073,"Franklin County, Kentucky",68290295.03358665,91412955.19854176,23122660.16495511,0.3385936486814544
05091,"Miller County, Arkansas",76426638.43764476,99525536.32943693,23098897.891792163,0.3022362145449871
39101,"Marion County, Ohio",166587720.46874547,189682630.58721325,23094910.118467778,0.13863512900880803
18053,"Grant County, Indiana",129840046.46439168,152845091.99465802,23005045.530266345,0.17717989292752928
19145,"Page County, Iowa",38726100.6254562,61660358.53963159,22934257.91417539,0.5922170717880074
72061,"Guaynabo Municipio, Puerto Rico",66931763.47864627,89765945.73197025,22834182.25332398,0.34115614271255434
48471,"Walker County, Texas",25156845.872742273,47980861.37589014,22824015.50314787,0.9072685669183175
13081,"Crisp County, Georgia",36561874.01773091,59385151.46091764,22823277.44318673,0.6242370790982552
12053,"Hernando County, Florida",52691460.35392825,75459363.49428704,22767903.14035879,0.43209854096711137
01047,"Dallas County, Alabama",78091573.53266273,100854641.88282807,22763068.350165337,0.29149199229087647
28095,"Monroe County, Mississippi",66641390.178821474,89355817.25112283,22714427.072301358,0.3408456367934528
18169,"Wabash County, Indiana",75394647.00477105,98078593.62201266,22683946.617241606,0.3008694584882948
33005,"Cheshire County, New Hampshire",112273811.15312442,134934052.58010402,22660241.4269796,0.20183016140847373
27149,"Stevens County, Minnesota",26874904.087884888,49469425.37418746,22594521.286302574,0.8407293738580487
08049,"Grand County, Colorado",5398450.3200907465,27985663.38837828,22587213.068287537,4.184017954972651
56023,"Lincoln County, Wyoming",20362479.32028899,42948545.92827316,22586066.607984167,1.109200223249809
48037,"Bowie County, Texas",66862140.640772834,89430357.4521774,22568216.81140457,0.3375335667557489
54109,"Wyoming County, West Virginia",5088679.5943658,27600013.243833184,22511333.649467386,4.42380645745352
55065,"Lafayette County, Wisconsin",22615955.176900458,45091814.112352096,22475858.935451638,0.9938054245176471
18141,"St. Joseph County, Indiana",389619136.69781363,412091025.336894,22471888.639080346,0.05767655261889616
26067,"Ionia County, Michigan",100296773.56627303,122732297.20236577,22435523.636092737,0.2236913794766093
12043,"Glades County, Florida",1951894.8656703501,24368260.512059793,22416365.646389443,11.484412424380688
56021,"Laramie County, Wyoming",39475190.089218944,61866715.1305191,22391525.041300155,0.5672303284846119
36105,"Sullivan County, New York",32684627.682479184,55067368.70161734,22382741.019138154,0.6848094228448738
19149,"Plymouth County, Iowa",83076190.91682531,105443632.7879054,22367441.871080086,0.2692400990492456
22063,"Livingston Parish, Louisiana",56547139.18408297,78899537.89692427,22352398.712841302,0.39528787902205864
42009,"Bedford County, Pennsylvania",52312301.87163477,74625248.68079393,22312946.80915916,0.42653345409864063
18025,"Crawford County, Indiana",375067.70854258415,22628484.051939934,22253416.34339735,59.33173087565537
36053,"Madison County, New York",81587647.06405203,103826764.27145559,22239117.207403556,0.2725794652460597
29099,"Jefferson County, Missouri",129362627.53129861,151600220.50170386,22237592.97040525,0.17190121594449667
55015,"Calumet County, Wisconsin",84738262.4349688,106975433.08498982,22237170.650021017,0.2624218388604159
49043,"Summit County, Utah",21902597.768694118,44126441.69164086,22223843.922946744,1.014667034369402
20009,"Barton County, Kansas",42246504.591529846,64448927.36740251,22202422.775872663,0.5255446099160617
48143,"Erath County, Texas",67552367.61047132,89744029.94967097,22191662.339199647,0.3285105041345687
17109,"McDonough County, Illinois",35628587.61470278,57818020.46786247,22189432.85315969,0.6227985541588749
37001,"Alamance County, North Carolina",236649252.98554263,258772469.62477177,22123216.63922915,0.09348525871146823
06045,"Mendocino County, California",125813455.8219254,147840955.34837428,22027499.526448876,0.1750806333276966
40041,"Delaware County, Oklahoma",15849386.309243243,37871447.358583584,22022061.04934034,1.389458280570601
47071,"Hardin County, Tennessee",51779017.7623135,73793224.0971604,22014206.3348469,0.42515689339455903
51167,"Russell County, Virginia",20907538.95120219,42857926.13007816,21950387.178875968,1.0498790522455925
17121,"Marion County, Illinois",77952759.85534023,99852395.74032368,21899635.88498345,0.2809347087341539
42087,"Mifflin County, Pennsylvania",108446188.05693331,130304602.10673353,21858414.049800217,0.2015600035505604
18131,"Pulaski County, Indiana",39822707.18412683,61658846.78198399,21836139.597857155,0.5483338813932005
26157,"Tuscola County, Michigan",38259165.32936472,60086135.4010562,21826970.071691483,0.5705030385213036
37145,"Person County, North Carolina",42776340.92687934,64565585.75818759,21789244.831308253,0.5093760793742076
47131,"Obion County, Tennessee",63709848.41548023,85484437.30489247,21774588.88941224,0.3417774399243657
20037,"Crawford County, Kansas",79794274.24526891,101568573.0800808,21774298.834811896,0.27288046718593867
18129,"Posey County, Indiana",76396743.06346273,98121657.90712675,21724914.84366402,0.28436964682666044
41013,"Crook County, Oregon",22867612.94860193,44590578.05389807,21722965.105296135,0.949944585563935
54097,"Upshur County, West Virginia",32718979.770894967,54414587.72590458,21695607.95500961,0.6630893783035634
20055,"Finney County, Kansas",115057513.04877803,136735523.5698033,21678010.52102527,0.18841021282838777
54047,"McDowell County, West Virginia",4964288.031485125,26627375.650089204,21663087.61860408,4.363785397061925
36015,"Chemung County, New York",143269613.9576189,164919966.5957536,21650352.638134718,0.15111615115078894
31041,"Custer County, Nebraska",1500270.8341703366,23118833.370826636,21618562.536656298,14.409773251781942
51003,"Albemarle County, Virginia",85028135.48175792,106627501.3895132,21599365.90775527,0.2540261030701918
40145,"Wagoner County, Oklahoma",45361755.35892908,66859885.27402933,21498129.915100247,0.4739263228460695
28061,"Jasper County, Mississippi",40297490.02184434,61777467.90033557,21479977.87849123,0.5330351311420991
13071,"Colquitt County, Georgia",94494035.93222846,115907994.89980084,21413958.967572376,0.22661704261346782
55095,"Polk County, Wisconsin",116907515.78344202,138245860.14396554,21338344.360523522,0.18252328960655015
46083,"Lincoln County, South Dakota",50765590.753133506,72039622.71984884,21274031.966715336,0.41906400873316335
13013,"Barrow County, Georgia",66390450.6976675,87633516.98884642,21243066.29117892,0.31997171382247075
45071,"Newberry County, South Carolina",151884264.5486457,173061903.59345585,21177639.044810146,0.13943273918298063
29186,"Ste. Genevieve County, Missouri",36123067.64733928,57290489.11806679,21167421.47072751,0.5859807278102707
22075,"Plaquemines Parish, Louisiana",53947720.1215176,75097711.47021645,21149991.348698854,0.39204606424624355
